,MatchLinks
2829,https://tracker.gg/valorant/match/cc5f0b2a-8773-4885-afed-dc76b710776c
2830,https://tracker.gg/valorant/match/c6e97a2d-d38d-46e4-829b-35fe8d448ee6
2831,https://tracker.gg/valorant/match/3048721e-a516-481a-9444-27cbe9b7e508
2832,https://tracker.gg/valorant/match/2a27adff-78ac-4dc9-92b2-1110c877d54b
2833,https://tracker.gg/valorant/match/5f96f3ec-0ba6-4964-a7fe-2c6b6ebda393
2834,https://tracker.gg/valorant/match/aacc83d6-b75f-4cbc-8da4-eef529ed0a6e
2835,https://tracker.gg/valorant/match/03439eef-e24c-452e-9580-7c4e27f2bdb2
2836,https://tracker.gg/valorant/match/c41588f9-d880-4b9c-bf33-5e23a11fdc50
2837,https://tracker.gg/valorant/match/0a0bb7bb-ebcf-45ca-b434-d01159eaef32
2838,https://tracker.gg/valorant/match/f6cccea7-0149-46e7-861d-c690c3031944
2839,https://tracker.gg/valorant/match/fc5f1755-94e5-4370-8149-0a931afbb00c
2840,https://tracker.gg/valorant/match/bbb66d45-bac1-4610-88d2-b84ef24a2fc7
2841,https://tracker.gg/valorant/match/d671957e-7dac-4a7a-b013-bcf6a591293b
2842,https://tracker.gg/valorant/match/bad4fe7e-af7a-49f4-bb4c-ffd13e229982
2843,https://tracker.gg/valorant/match/bd60d46b-ccc6-4b4a-9f19-6f0abd438c70
2844,https://tracker.gg/valorant/match/e0a9a9b6-4531-41da-b15e-5a9264e959b8
2845,https://tracker.gg/valorant/match/81cfbc94-d38a-4880-a5bc-cbeb9e3591e7
2846,https://tracker.gg/valorant/match/86dd1598-d5e3-4679-8e59-fea1974909f0
2847,https://tracker.gg/valorant/match/406ba74d-1fa9-4487-bf91-6bb6eec9b75d
2848,https://tracker.gg/valorant/match/018d055d-044e-4ed3-9569-38f1a074ac46
2849,https://tracker.gg/valorant/match/bd772ea2-57e9-4a8d-b381-c5e743474bd6
2850,https://tracker.gg/valorant/match/1ab439b0-aa7f-4c9d-89c9-b7f6786b1913
2851,https://tracker.gg/valorant/match/29d3aa1f-4bac-4fe0-b711-aeeaba25891d
2852,https://tracker.gg/valorant/match/b9cb7d02-3821-4a9e-939d-53b762c03327
2853,https://tracker.gg/valorant/match/4bf0f846-f193-4bbc-8001-bb52615723f6
2854,https://tracker.gg/valorant/match/cde70cec-ab25-409f-beda-31552a08f027
2855,https://tracker.gg/valorant/match/8085c285-ce3a-4f4e-9493-9944b00e3cc1
2856,https://tracker.gg/valorant/match/737ef6dd-b19d-4d27-93fa-d151cefdb2bb
2857,https://tracker.gg/valorant/match/01bedeb0-3aaa-4c0b-ba05-62491797f436
2858,https://tracker.gg/valorant/match/f22ab873-7877-4979-8c5e-93898cdf06c4
2859,https://tracker.gg/valorant/match/391d36b3-7a58-40da-9213-5d7b2784b398
2860,https://tracker.gg/valorant/match/76092690-e673-40f5-a5e8-a22bc1ef1cdf
2861,https://tracker.gg/valorant/match/e9a8dbe4-3624-4ff0-833d-7d730c544ff9
2862,https://tracker.gg/valorant/match/b3b83421-3f40-4c31-a664-00234bc567e5
2863,https://tracker.gg/valorant/match/b5ae021d-c846-495a-93e3-e25e70cf7387
2864,https://tracker.gg/valorant/match/ec1ab666-45bb-4631-9e98-1a1154561fb3
2865,https://tracker.gg/valorant/match/073e8c77-34ec-44d0-9ed1-40aa018e862e
2866,https://tracker.gg/valorant/match/61592cee-4f96-4241-9e2e-d6288649b0c3
2867,https://tracker.gg/valorant/match/200ee9c2-30a0-4bc5-af72-c5e005f1cbde
2868,https://tracker.gg/valorant/match/d8192333-9357-47b4-9f7c-0e0d81ee769c
2869,https://tracker.gg/valorant/match/e106cffe-850f-4173-a67a-0111e6383747
2870,https://tracker.gg/valorant/match/418a7535-5c11-4596-b40f-5dd38c9b9999
2871,https://tracker.gg/valorant/match/2a2a83de-5305-4a95-aef1-70c1bd3cea66
2872,https://tracker.gg/valorant/match/8d18a207-5731-4ab1-b93c-9b77d240e842
2873,https://tracker.gg/valorant/match/1672bed9-cc8c-4eaf-b688-f5ff4217d6dc
2874,https://tracker.gg/valorant/match/f4608d6e-1047-40f1-8b9f-6638117cd339
2875,https://tracker.gg/valorant/match/7f1e2f8e-d9fd-4929-b17c-ec813ac69103
2876,https://tracker.gg/valorant/match/7a2b09e1-1218-4649-99ab-68faeee5f36f
2877,https://tracker.gg/valorant/match/b6b634bf-5e0f-4bc4-a99a-3719ef73cb9f
2878,https://tracker.gg/valorant/match/60ca1541-9ff7-4ab2-9b0e-87dc899fb98a
2879,https://tracker.gg/valorant/match/2f501088-1025-4786-9813-1158847d7850
2880,https://tracker.gg/valorant/match/aa61084f-f2ac-4eba-891f-2952e6ad1eab
2881,https://tracker.gg/valorant/match/61430512-7983-4f10-b4d7-20137023fff3
2882,https://tracker.gg/valorant/match/a3176557-0f36-4ce5-86f4-45e38ad2e09f
2883,https://tracker.gg/valorant/match/c5669a57-f0e2-403f-9505-0423b5fed175
2884,https://tracker.gg/valorant/match/7bc2efa3-3079-4e44-8ece-223072eb7799
2885,https://tracker.gg/valorant/match/95f49544-6916-476f-bef9-33dc511ea888
2886,https://tracker.gg/valorant/match/4cc831d2-ed4c-49b6-aed8-7bf2bb4319de
2887,https://tracker.gg/valorant/match/534ae113-e269-4a51-9c31-8bbaaa59c5b4
2888,https://tracker.gg/valorant/match/32087631-bdf7-4779-a37e-df8ce1752076
2889,https://tracker.gg/valorant/match/1899769d-6f22-4d52-8f8d-dde3fdd5b04b
2890,https://tracker.gg/valorant/match/5f50e2b4-8535-4c5b-becc-d07783f47efb
2891,https://tracker.gg/valorant/match/edfd39cf-2780-49c1-86cc-0355f37bdeb5
2892,https://tracker.gg/valorant/match/cc01c0c4-8f29-4f94-b54b-4c5856e65a7a
2893,https://tracker.gg/valorant/match/5161d62e-291d-431c-a595-705f94383a7e
2894,https://tracker.gg/valorant/match/8f941b4d-abb3-4948-9b62-36aa4b714c1e
2895,https://tracker.gg/valorant/match/09b36c65-6985-4b22-9d2f-703768e47867
2896,https://tracker.gg/valorant/match/5886f97f-3a00-49ac-9e75-ba25360db7ca
2897,https://tracker.gg/valorant/match/048db9a0-7dff-466f-b01b-4ab1931686cc
2898,https://tracker.gg/valorant/match/ac27d68b-a500-41ca-876b-02e863bfc723
2899,https://tracker.gg/valorant/match/0d827739-b27e-4ed9-b86d-a55276c7a780
2900,https://tracker.gg/valorant/match/d3b90534-1392-4c66-80d1-4645e47dc1c7
2901,https://tracker.gg/valorant/match/9659daa6-0e21-44bb-9400-12142d51c905
2902,https://tracker.gg/valorant/match/ca93ca6e-751d-440a-9f24-18f1568a7d76
2903,https://tracker.gg/valorant/match/67aa3567-d84e-4608-94fa-84117ef32520
2904,https://tracker.gg/valorant/match/e82a3774-c816-44bb-816e-27ff7d26d339
2905,https://tracker.gg/valorant/match/e41da559-b711-4aaf-8123-84425257843e
2906,https://tracker.gg/valorant/match/edc5cf67-a43b-46c0-83f3-581525ca3bec
2907,https://tracker.gg/valorant/match/bca217fb-3c5d-4748-8eb0-e1f3637a3e5c
2908,https://tracker.gg/valorant/match/05201ae1-5cad-4eea-9861-40f34aa26e61
2909,https://tracker.gg/valorant/match/387ab2dd-97b9-4d6e-b002-d48ad5fe5105
2910,https://tracker.gg/valorant/match/b5608a01-c8e1-4e1c-8da7-9382585d34a1
2911,https://tracker.gg/valorant/match/d3bb06bd-49f3-4e4f-988b-00bbde1f4edb
2912,https://tracker.gg/valorant/match/a1de074c-b379-4f8b-bebc-98e8d4ec88c8
2913,https://tracker.gg/valorant/match/363cf0ba-ed29-4dcc-8aa9-7a896be9785b
2914,https://tracker.gg/valorant/match/57ed6404-e509-460e-98cb-ef6dce7a6852
2915,https://tracker.gg/valorant/match/65435c4a-efdb-4ef9-b076-8b3d94233387
2916,https://tracker.gg/valorant/match/fe2958fb-a887-40a0-a288-3b9790427548
2917,https://tracker.gg/valorant/match/abba00d0-d076-494e-9bba-e8024932fb67
2918,https://tracker.gg/valorant/match/9f6374de-72ab-47f4-89a8-2ed118ad46ac
2919,https://tracker.gg/valorant/match/822655b7-fc0a-4df4-a4e6-d82af8665a76
2920,https://tracker.gg/valorant/match/cdf7bfbd-c467-408b-b371-6ab48dc4c852
2921,https://tracker.gg/valorant/match/74b36858-4ab3-4362-a9de-657911cf29e2
2922,https://tracker.gg/valorant/match/5e81845b-a0fc-456e-af75-b78279708474
2923,https://tracker.gg/valorant/match/38c5d9ee-5ac0-465d-9c10-e5e8544da697
2924,https://tracker.gg/valorant/match/5ba5a17c-5809-4355-80f2-c6db12277995
2925,https://tracker.gg/valorant/match/6b6b5776-654f-4c4b-855a-549c67d1b9ce
2926,https://tracker.gg/valorant/match/e3b14a45-b8c9-4809-89bf-0fca09945cea
2927,https://tracker.gg/valorant/match/04d3faff-d576-4ae4-9208-8c8cc718bba1
2928,https://tracker.gg/valorant/match/9713e541-7361-4afc-8466-341340438c88
2929,https://tracker.gg/valorant/match/2de10c80-9a22-4977-9240-ba7b4d4f9ec1
2930,https://tracker.gg/valorant/match/2a66e63a-7f28-43df-b3ee-9d8cf121359f
2931,https://tracker.gg/valorant/match/652d5d14-2a2f-442c-a1dc-ea9d070e3e37
2932,https://tracker.gg/valorant/match/3c67eb03-69b5-46b9-ae08-ac567443889f
2933,https://tracker.gg/valorant/match/0d827739-b27e-4ed9-b86d-a55276c7a780
2934,https://tracker.gg/valorant/match/757c5b40-bc07-403c-9dcd-1012e3cb7950
2935,https://tracker.gg/valorant/match/c51fc30a-ce6c-4c10-bce6-a1129c00c771
2936,https://tracker.gg/valorant/match/737dbf9d-2ed9-4e4b-a258-0b4c44049c54
2937,https://tracker.gg/valorant/match/ba17c14f-dd1a-4f46-be4e-c2d5ef246a7d
2938,https://tracker.gg/valorant/match/b5f6a5d4-022e-422d-8054-5869bb6367b3
2939,https://tracker.gg/valorant/match/fa44a849-0f2c-4917-b00d-86b77c474a38
2940,https://tracker.gg/valorant/match/ee2b6a70-ef0b-42c2-aed3-c2c55d5f1c87
2941,https://tracker.gg/valorant/match/cdc8c0d5-c952-4fa7-9e6f-b4542caed25d
2942,https://tracker.gg/valorant/match/1125d5f8-acab-43d0-a63d-d82e921df73e
2943,https://tracker.gg/valorant/match/dd039ecd-de9e-4bbe-9f55-bf3b64afde48
2944,https://tracker.gg/valorant/match/7a612dcc-affa-4c4a-b29a-d0305cc1598d
2945,https://tracker.gg/valorant/match/b181de03-5c78-449e-9447-ce2258ed58f9
2946,https://tracker.gg/valorant/match/1107580f-34a4-49cc-bc7e-e3a981da958b
2947,https://tracker.gg/valorant/match/d96c6844-6f63-4187-a114-c2c28f7e6a72
2948,https://tracker.gg/valorant/match/fc948d6c-22c0-4a36-92d6-4780135d7977
2949,https://tracker.gg/valorant/match/3cde090a-a86c-4caa-a9e2-8d669d4213d6
2950,https://tracker.gg/valorant/match/1700dd31-7872-49af-8ff7-d8b98cd2cb1a
2951,https://tracker.gg/valorant/match/21b4802b-d366-40be-850f-1fdf64a21def
2952,https://tracker.gg/valorant/match/f2564646-3398-489b-ab6c-5b78951cd989
2953,https://tracker.gg/valorant/match/4ce9f8f4-6176-4ef3-8c78-fe6c91e909e5
2954,https://tracker.gg/valorant/match/08dc7a12-4627-4818-b4c8-f3ca1c7bcc9e
2955,https://tracker.gg/valorant/match/70525668-bff6-4dd7-a0a3-40581238404a
2956,https://tracker.gg/valorant/match/4c5cd144-ec9d-43ba-8093-a34ec7d5778b
2957,https://tracker.gg/valorant/match/e84f369d-d6e6-4488-969c-44b1752b1821
2958,https://tracker.gg/valorant/match/6755ab47-cf17-417e-a868-bd4446eacd13
2959,https://tracker.gg/valorant/match/95f49544-6916-476f-bef9-33dc511ea888
2960,https://tracker.gg/valorant/match/06f1c821-a64b-4873-be23-be15a8c07b43
2961,https://tracker.gg/valorant/match/43bfcbcf-22d6-4024-b2e5-6245d26f488e
2962,https://tracker.gg/valorant/match/37a99498-e297-4028-a1c2-d3b407dcc682
2963,https://tracker.gg/valorant/match/a65beea7-637c-4ff0-9d68-cab6670e9094
2964,https://tracker.gg/valorant/match/9d636d2f-4103-4d5f-9ade-9879d44e396c
2965,https://tracker.gg/valorant/match/8221edff-aa7d-4ad5-9150-a13c5f0bdbd7
2966,https://tracker.gg/valorant/match/98053e53-782f-4a7d-962c-9cf644fbca36
2967,https://tracker.gg/valorant/match/8adc7021-fb48-4f51-bf0e-a82b1332dc1e
2968,https://tracker.gg/valorant/match/69f65302-dab3-4acd-b3c2-e7e367cf4e8b
2969,https://tracker.gg/valorant/match/67e4c748-0e66-4778-a8eb-d610e38f85ba
2970,https://tracker.gg/valorant/match/a402fc52-7cf4-4eed-b3eb-87326739ee29
2971,https://tracker.gg/valorant/match/04e0e6df-2a77-4290-bcc2-2cf394caee30
2972,https://tracker.gg/valorant/match/8bf5f560-2afd-468a-bce7-ec90fe727f31
2973,https://tracker.gg/valorant/match/819e738e-89a2-403c-b75f-31d22f4881d6
2974,https://tracker.gg/valorant/match/dfb2c35c-9393-471b-bcf0-ae500d8723b8
2975,https://tracker.gg/valorant/match/2c86885f-0129-4636-a9cb-27b1d2778f0a
2976,https://tracker.gg/valorant/match/de49d0bb-cf13-4ef1-a556-8bb162b89f8b
2977,https://tracker.gg/valorant/match/3df885fa-ca30-407b-b099-fb638669e261
2978,https://tracker.gg/valorant/match/4ef8f1f8-101c-48c9-b234-9aff85399a55
2979,https://tracker.gg/valorant/match/1542653f-d8b6-4db8-a989-336c6f903f74
2980,https://tracker.gg/valorant/match/1e9fb5ea-1e25-47ed-af70-f9a948166b32
2981,https://tracker.gg/valorant/match/844c9833-6d5b-4796-b6de-b48664f9dec1
2982,https://tracker.gg/valorant/match/e1f2dbc0-90fc-42e6-90a9-ea2ae2a533a6
2983,https://tracker.gg/valorant/match/98cec927-c70f-4ccc-bb35-8dd27b757982
2984,https://tracker.gg/valorant/match/76cf6492-b956-4126-99e5-09ccb56c358b
2985,https://tracker.gg/valorant/match/76cb3d43-2def-4f68-b034-cba84c226fc8
2986,https://tracker.gg/valorant/match/d8f515f0-23f2-4f89-b100-8874afda38ad
2987,https://tracker.gg/valorant/match/c99472ae-02a3-4aab-8940-151eff1e7ea0
2988,https://tracker.gg/valorant/match/5c387f0d-3240-4f28-8e4b-093b2949d4d0
2989,https://tracker.gg/valorant/match/cce23b4a-1e3b-49fe-ab22-8b236e0350e4
2990,https://tracker.gg/valorant/match/b49e464b-b230-4bdb-ac81-794e2c97dee2
2991,https://tracker.gg/valorant/match/35676529-fdd6-4322-8b98-262d404a93ad
2992,https://tracker.gg/valorant/match/6473f673-c062-4057-a6e8-a9d226f674bc
2993,https://tracker.gg/valorant/match/90c18f66-6664-43f9-8cfc-5b9da01675ae
2994,https://tracker.gg/valorant/match/506bdb08-9bf4-4c29-b5c9-5497ca095c94
2995,https://tracker.gg/valorant/match/889cca59-4e3a-4663-9e5a-354b561dc525
2996,https://tracker.gg/valorant/match/d6679e97-d8ae-432f-9017-2f86f5f6ac0e
2997,https://tracker.gg/valorant/match/833aa72c-eac4-4841-8d8b-c2729f919017
2998,https://tracker.gg/valorant/match/05776502-e2fc-45b0-a3c6-347ff79460a8
2999,https://tracker.gg/valorant/match/d1d653ed-7331-44e3-b88e-2a01f81d8446
3000,https://tracker.gg/valorant/match/552a4bb7-8b9e-4604-af95-e23644bdf16e
3001,https://tracker.gg/valorant/match/b1348599-fd3f-47de-8b07-5803f306e3e5
3002,https://tracker.gg/valorant/match/c402ff44-e6b9-4748-a9b4-6899c902fe64
3003,https://tracker.gg/valorant/match/714580e5-9b82-4b93-bbc2-808280cc1d46
3004,https://tracker.gg/valorant/match/4ea23f34-209e-46e7-a28a-65a01d96070f
3005,https://tracker.gg/valorant/match/ea0cc3b9-bb68-40a6-b446-3dda187f2dc3
3006,https://tracker.gg/valorant/match/dff09aa2-2d19-48d9-810d-3525794118b1
3007,https://tracker.gg/valorant/match/2dbae05c-7d38-41bf-8258-dd6d9124b8b1
3008,https://tracker.gg/valorant/match/4e1d39dc-4f76-4d6f-85ea-c61c95858835
3009,https://tracker.gg/valorant/match/129b769f-177a-4912-8abf-3d150d367b1e
3010,https://tracker.gg/valorant/match/218679b3-7538-4bdd-bbc0-f6c4a03b1d90
3011,https://tracker.gg/valorant/match/33c517e1-cda5-438a-8d47-e6b18501e23e
3012,https://tracker.gg/valorant/match/a87a0de9-60fe-47a0-8c7b-2436a902c8e5
3013,https://tracker.gg/valorant/match/84dfccbe-3e32-4e5e-84d8-bb68c6b27da2
3014,https://tracker.gg/valorant/match/cf5ac893-c441-4684-81dc-228296eb8e55
3015,https://tracker.gg/valorant/match/4ce9f8f4-6176-4ef3-8c78-fe6c91e909e5
3016,https://tracker.gg/valorant/match/b48b0f66-a8ad-4198-ad00-20955db2631e
3017,https://tracker.gg/valorant/match/087c3e7d-8a1a-416f-896d-ae2bd132af58
3018,https://tracker.gg/valorant/match/9c792881-085b-4ee4-ad69-a012382e6784
3019,https://tracker.gg/valorant/match/f415d69b-81cf-4304-8102-6eff801bca57
3020,https://tracker.gg/valorant/match/e03a3a42-021a-4041-9384-7863236e517d
3021,https://tracker.gg/valorant/match/2293041b-1e54-4423-bfda-2ea9e35c2462
3022,https://tracker.gg/valorant/match/be586077-8d90-48f9-bfbb-ab609d93e6be
3023,https://tracker.gg/valorant/match/74363aed-4d7d-415d-b5d2-d6d92d1b4636
3024,https://tracker.gg/valorant/match/c2494e39-5308-4d56-959f-89b83d0ca841
3025,https://tracker.gg/valorant/match/b6190a13-e9f9-45aa-81bb-4d2ddd9c529f
3026,https://tracker.gg/valorant/match/439c74f9-bb2f-440a-bcca-9885d86557cb
3027,https://tracker.gg/valorant/match/f108ae67-0a83-4d84-b6b4-a28f32648d48
3028,https://tracker.gg/valorant/match/d5c79da3-acb9-4901-b36e-d4ea56ff1475
3029,https://tracker.gg/valorant/match/7859eadf-711f-4951-9ed0-eee95cfc3446
3030,https://tracker.gg/valorant/match/996d737e-8756-4fae-acae-17c4eae558ec
3031,https://tracker.gg/valorant/match/0ad632c7-0347-4dcc-a386-2b9d56f5fcd4
3032,https://tracker.gg/valorant/match/a402fc52-7cf4-4eed-b3eb-87326739ee29
3033,https://tracker.gg/valorant/match/04e0e6df-2a77-4290-bcc2-2cf394caee30
3034,https://tracker.gg/valorant/match/5ef508bf-ff2c-466b-9c54-1096de7b22ae
3035,https://tracker.gg/valorant/match/7c5cd8f0-2a8d-40b0-97b6-6ebb02c48d52
3036,https://tracker.gg/valorant/match/32be5aa2-7a00-4f1b-9e95-bf79be868b89
3037,https://tracker.gg/valorant/match/d7424cbb-7b3d-499a-95d8-7347c1cad661
3038,https://tracker.gg/valorant/match/0f2ef230-432b-4813-ab0f-5f3a6af8ec02
3039,https://tracker.gg/valorant/match/cf845115-5bae-4206-bafd-588de1fc079c
3040,https://tracker.gg/valorant/match/309efa86-8de9-4d4f-872a-bbe14bb8739b
3041,https://tracker.gg/valorant/match/44189362-faf8-416c-a553-b115baf8a961
3042,https://tracker.gg/valorant/match/80398842-0c48-40b0-9721-c1d8c476ed47
3043,https://tracker.gg/valorant/match/ab09b801-06f7-4767-84f8-e1d3760e1117
3044,https://tracker.gg/valorant/match/eea49092-2a69-4a7e-92bf-65880da1d589
3045,https://tracker.gg/valorant/match/7eebfeca-bf54-4a6f-b586-64000076c9b4
3046,https://tracker.gg/valorant/match/a369959b-4875-4089-bde0-0b8e73033187
3047,https://tracker.gg/valorant/match/5a306de1-64ec-484b-929e-578923e84545
3048,https://tracker.gg/valorant/match/a9f0a45e-5ed7-4e5f-a053-296c9b97c527
3049,https://tracker.gg/valorant/match/76131307-6419-402c-83f1-88628dfa3839
3050,https://tracker.gg/valorant/match/c1a2c8ec-ec5d-42bb-b7ee-69c122ef1ef4
3051,https://tracker.gg/valorant/match/f453c465-9887-4428-af96-7aada2b6562f
3052,https://tracker.gg/valorant/match/65841f7a-039e-490b-a0bb-25d7db52faa0
3053,https://tracker.gg/valorant/match/4981f348-6c52-4fa9-b5ab-1d8318999f35
3054,https://tracker.gg/valorant/match/eb00738b-75c3-4ff8-8c2a-00efa97a96aa
3055,https://tracker.gg/valorant/match/7a16525f-eb92-46d2-a4ab-5ca2fffee278
3056,https://tracker.gg/valorant/match/b6ced4df-e90e-45e0-8ad9-07fcb6fc1b55
3057,https://tracker.gg/valorant/match/e0419cca-bc85-45f6-83d6-9442e71c3409
3058,https://tracker.gg/valorant/match/d92bf431-75e5-450d-aeea-bfc79b1e06f8
3059,https://tracker.gg/valorant/match/c4e55915-9783-46bf-90df-02461b368d4b
3060,https://tracker.gg/valorant/match/dfa1dd68-9c80-40de-bf2d-7157219c75c5
3061,https://tracker.gg/valorant/match/1699c63d-5d18-49e2-baba-d13fd476be44
3062,https://tracker.gg/valorant/match/e09c6836-c5a7-4be0-960d-6c90c3d9da13
3063,https://tracker.gg/valorant/match/1cf09754-dd14-4940-86c2-e900c6ddb4b3
3064,https://tracker.gg/valorant/match/b2684c10-b7e3-4add-a024-a76b87c2e800
3065,https://tracker.gg/valorant/match/95c8d302-dce4-48ab-a3d2-cadeb527ef16
3066,https://tracker.gg/valorant/match/b794a72a-630a-4fce-b369-497a11d368fa
3067,https://tracker.gg/valorant/match/aa4da542-21a6-4436-aeaa-e1754c847f0c
3068,https://tracker.gg/valorant/match/0902e7b4-c0ea-4ec2-a48b-cd483cfe11ee
3069,https://tracker.gg/valorant/match/5b40a5ab-7c5e-4e30-9ab3-a395b5e3cdd3
3070,https://tracker.gg/valorant/match/0dc2c373-440c-40f6-8fcd-e495cfa4d3f6
3071,https://tracker.gg/valorant/match/43ee6403-f14a-479f-95eb-b5084598ae39
3072,https://tracker.gg/valorant/match/0708da41-4b2d-448d-8fcc-91027077186f
3073,https://tracker.gg/valorant/match/1e25a53b-7490-43f5-9d9d-3c8b90b4ee01
3074,https://tracker.gg/valorant/match/1b485412-ba6f-491c-8bcc-ec071011a7e7
3075,https://tracker.gg/valorant/match/3cd4964a-5e5c-48e6-b133-d467a2329329
3076,https://tracker.gg/valorant/match/5b32da28-7105-463c-a6dd-6259bcd2482e
3077,https://tracker.gg/valorant/match/9f58ce0d-faae-47fb-a0e8-4b2541daf320
3078,https://tracker.gg/valorant/match/0218c1c0-f0ea-4d0d-9659-8a6e2c075c4e
3079,https://tracker.gg/valorant/match/6e1eb415-f5ac-4d8d-baed-1e5d1b897079
3080,https://tracker.gg/valorant/match/e9063d60-4e92-47e5-bd8d-c611cfd1c2fc
3081,https://tracker.gg/valorant/match/198c3ad4-1d15-4625-ae9f-b27087b71039
3082,https://tracker.gg/valorant/match/f81b915b-16c1-4c59-8e7c-cc08bf730abd
3083,https://tracker.gg/valorant/match/2bf0d478-ddf5-440f-b3b5-4e544d4a8266
3084,https://tracker.gg/valorant/match/6dee4fb4-5bb5-48b7-902f-13d805c63617
3085,https://tracker.gg/valorant/match/f0948dca-9001-444c-863a-1b069d8b3f1c
3086,https://tracker.gg/valorant/match/5b6906e0-902f-4f61-8128-31169bcc4c26
3087,https://tracker.gg/valorant/match/3f12948b-5495-4362-b782-81ce48b7b5c2
3088,https://tracker.gg/valorant/match/e094fd69-d104-4f1d-8b31-075c42a4eecf
3089,https://tracker.gg/valorant/match/77d9dc12-65e7-476d-a1e2-652c5d861a47
3090,https://tracker.gg/valorant/match/47ee0663-1a24-48df-90e6-6d0385b81944
3091,https://tracker.gg/valorant/match/1a99ce27-9206-49df-8a8a-28873c2e47a8
3092,https://tracker.gg/valorant/match/d3f9730b-6d40-4550-a11b-09d6256810cf
3093,https://tracker.gg/valorant/match/f478fa3f-217b-49fc-9574-397b5bdc0392
3094,https://tracker.gg/valorant/match/f29561c7-3f6f-476d-8dd4-3104a1aecbf6
3095,https://tracker.gg/valorant/match/e604c405-5205-4be9-8b45-7d95c6621840
3096,https://tracker.gg/valorant/match/cde70cec-ab25-409f-beda-31552a08f027
3097,https://tracker.gg/valorant/match/03ca24f1-6c40-4d48-8f9a-125e3b6fc723
3098,https://tracker.gg/valorant/match/1a5dbc76-9fca-405f-948d-7ccd7587e73f
3099,https://tracker.gg/valorant/match/c99b1e91-528d-4793-83e2-f84df58957ab
3100,https://tracker.gg/valorant/match/a5d24253-4871-4e59-bc37-47e8fb11779b
3101,https://tracker.gg/valorant/match/e0f9adac-321a-45f3-a6de-5a37e896b93e
3102,https://tracker.gg/valorant/match/3d93a0fc-9768-4492-bf04-d38441623162
3103,https://tracker.gg/valorant/match/741ef94e-536f-41ee-bf77-cffef3ce2fb7
3104,https://tracker.gg/valorant/match/fcdacc86-6a70-4ac6-a388-dc5df8245c05
3105,https://tracker.gg/valorant/match/09069b82-92bd-46ee-93d9-9d4ddf7c046d
3106,https://tracker.gg/valorant/match/1a3af25b-f1ee-4e32-ac86-736673bed87a
3107,https://tracker.gg/valorant/match/21274229-4db9-4ce0-a466-1c28dd4413ba
3108,https://tracker.gg/valorant/match/01557b7b-920e-45cc-8174-ec1e127ee4d5
3109,https://tracker.gg/valorant/match/95c8d302-dce4-48ab-a3d2-cadeb527ef16
3110,https://tracker.gg/valorant/match/83f71bbf-7e14-4e06-8cb3-4832e7540a90
3111,https://tracker.gg/valorant/match/90e221e6-c990-4e28-82fb-6db25ade04e0
3112,https://tracker.gg/valorant/match/0bc3aaf5-7530-46fb-8a40-e03b0055c7aa
3113,https://tracker.gg/valorant/match/41247869-f3d8-44c8-a562-061ebc5d19c9
3114,https://tracker.gg/valorant/match/5cf5a590-9628-4509-91c3-69579d0e8ef6
3115,https://tracker.gg/valorant/match/f731b205-650a-4ed9-b28f-1334e531cee8
3116,https://tracker.gg/valorant/match/05201ae1-5cad-4eea-9861-40f34aa26e61
3117,https://tracker.gg/valorant/match/d728953f-e9ce-4ea0-ae3b-ed8796f12855
3118,https://tracker.gg/valorant/match/b880588e-6ea3-40bd-ad6d-c9b01c81399e
3119,https://tracker.gg/valorant/match/e1bc8ad1-2191-4d48-b865-0e58311e5cb1
3120,https://tracker.gg/valorant/match/bbb66d45-bac1-4610-88d2-b84ef24a2fc7
3121,https://tracker.gg/valorant/match/d671957e-7dac-4a7a-b013-bcf6a591293b
3122,https://tracker.gg/valorant/match/bad4fe7e-af7a-49f4-bb4c-ffd13e229982
3123,https://tracker.gg/valorant/match/bd60d46b-ccc6-4b4a-9f19-6f0abd438c70
3124,https://tracker.gg/valorant/match/95b8f089-e5ad-49d5-9a03-691df638fa00
3125,https://tracker.gg/valorant/match/0b06af55-c91d-4ccb-9be3-168c42ea823c
3126,https://tracker.gg/valorant/match/e04ad55e-d480-4c32-90b7-bf0c064d2ff7
3127,https://tracker.gg/valorant/match/a892b802-4de4-40a9-b3b8-819051d05856
3128,https://tracker.gg/valorant/match/e9331b50-d2e4-49a0-86ca-6845098acd80
3129,https://tracker.gg/valorant/match/8cc8af50-b7fb-4145-8c9f-76b9a5955b73
3130,https://tracker.gg/valorant/match/e69799d7-a7b4-480b-94e3-26eb85afd0aa
3131,https://tracker.gg/valorant/match/b4c5019b-1e1b-4f5b-aba5-230eabf79177
3132,https://tracker.gg/valorant/match/65cd12bc-d5b4-408a-8469-6688baffa50b
3133,https://tracker.gg/valorant/match/b4f0fcff-3fa7-425d-87b4-390c1a58825a
3134,https://tracker.gg/valorant/match/e7285066-df0b-4bfa-a135-f0eb42fc1722
3135,https://tracker.gg/valorant/match/85b4aff6-9c69-414e-a87b-3242dc382c37
3136,https://tracker.gg/valorant/match/20d7e05e-c098-4c9b-96b7-e4fcd02f8e1d
3137,https://tracker.gg/valorant/match/e4966341-fdf9-487d-8502-1806bf1fb97b
3138,https://tracker.gg/valorant/match/60a5662d-c0b2-442b-ae8b-dc66d8c9c31d
3139,https://tracker.gg/valorant/match/a2be1d20-222a-4013-80ee-476a972aa5a2
